material_id,elasticity.K_VRH,elasticity.G_VRH,composition
mp-29476,51.0,18.0,Cu3 Sb1 Se3
mp-29520,7.0,4.0,Li1 Au1 I4
mp-29641,21.0,15.0,Ge1 Sb4 Te7
mp-29889,14.0,6.0,Tl2 Pd1 Cl4
mp-3000,236.0,113.0,Cr3 Ga1 N1
mp-30053,23.0,11.0,Na1 C1 N1
mp-30244,51.0,33.0,Mg2 H2 O3
mp-30315,81.0,33.0,Ca3 B1 N3
mp-3038,32.0,19.0,Al2 Hg1 Se4
mp-30404,53.0,20.0,Li2 Sb1 Au1
mp-30469,41.0,11.0,Tl1 Bi2
mp-30494,61.0,27.0,Sc1 Cd3
mp-30528,34.0,12.0,Mn1 Tl1 Cl3
mp-30581,123.0,58.0,Hf2 Cu1
mp-30661,131.0,25.0,Sc1 Ga1 Pd2
mp-30682,114.0,73.0,Zr1 Ga1
mp-30725,64.0,29.0,Y1 Hg2
mp-30773,110.0,37.0,Mg1 Ni2 Sb1
mp-30805,56.0,26.0,Sr1 Ni1 Sn3
mp-3081,214.0,146.0,Be1 Al2 O4
mp-30811,234.0,98.0,Ni4 W1
mp-30886,79.0,52.0,Y1 Zn12
mp-3098,182.0,77.0,Al1 Cu1 O2
mp-3107,150.0,60.0,Ga3 P1 O7
mp-31147,44.0,31.0,Ba1 Zn1 Si1
mp-31153,90.0,36.0,Ca1 Ge1 Pt1
mp-31235,23.0,16.0,Ba1 Na1 Bi1
mp-31301,62.0,19.0,Li1 Sn4 Au3
mp-31503,43.0,25.0,Mg9 Sn5
mp-32662,150.0,73.0,W1 O3
mp-32777,162.0,88.0,W1 O3
mp-33581,170.0,93.0,Ba9 Nb10 O30
mp-341,31.0,23.0,Pb1 F4
mp-34857,17.0,6.0,K1 N1 O2
mp-35143,48.0,13.0,Ba1 Nb1 S3
mp-3587,149.0,62.0,Sc1 Si2 Ni2
mp-36111,55.0,43.0,Li1 Mg1 P1
mp-3702,198.0,73.0,Fe1 Cu1 Pt2
mp-3721,159.0,96.0,Sr1 Hf1 O3
mp-3759,164.0,93.0,Mg1 Ge1 O3
mp-38035,63.0,22.0,Sr1 C1 O3
mp-3822,60.0,30.0,Sr1 C1 O3
mp-38818,269.0,219.0,Hf1 Nb1 B4
mp-3944,149.0,39.0,Zr1 Al1 Ni2
mp-4008,61.0,37.0,Zn1 Ge1 As2
mp-4076,141.0,56.0,V1 Co1 Sb1
mp-4157,32.0,12.0,Sr1 N2 O6
mp-416,282.0,103.0,Cr3 Os1
mp-4180,96.0,48.0,Ca2 Si1 O4
mp-4262,141.0,131.0,Be1 Al1 B1
mp-4276,106.0,45.0,Na1 Si2 Pd3
mp-429,146.0,63.0,Zn1 Ni1
mp-4359,96.0,55.0,Sr2 Pd1 O3
mp-4405,16.0,9.0,Rb3 Au1 O1
mp-4472,317.0,183.0,B1 Mo2 C1
mp-4474,74.0,47.0,V4 Ga1 S8
mp-4478,84.0,20.0,Ca1 Si1 Pt1
mp-4636,135.0,46.0,Sc1 Cu1 O2
mp-4652,107.0,47.0,Mn1 Rh2 Pb1
mp-4699,130.0,97.0,Na1 Ta1 O3
mp-4770,43.0,23.0,Na2 S1 O4
mp-4798,166.0,138.0,Sc1 Al3 C3
mp-4889,144.0,59.0,Y1 Ge2 Rh2
mp-4893,138.0,86.0,Hf2 Sn1 C1
mp-4930,183.0,94.0,Ti1 Al2 O5
mp-4992,209.0,133.0,Sc1 Cr1 C2
mp-505244,28.0,14.0,Fe1 Cu1 Se2
mp-505319,8.0,2.0,Pt1 F6
mp-505515,62.0,22.0,Sr1 Cu2 Sb2
mp-505517,185.0,109.0,Ba1 Nb4 O6
mp-505527,142.0,95.0,Ti5 Si4
mp-505554,172.0,110.0,Sc1 Fe2 Si2
mp-5090,59.0,41.0,Ti2 Fe1 Se4
mp-5342,61.0,22.0,Ga1 Ag1 S2
mp-5396,150.0,73.0,Mn1 Co2 Sb1
mp-541449,14.0,9.0,Cr1 Ge1 Te3
mp-542903,113.0,62.0,Zr1 Pb1 O3
mp-546973,144.0,89.0,Sr1 Sn1 O3
mp-549970,130.0,50.0,Ba2 Zn1 Re1 O6
mp-552265,88.0,20.0,Bi2 Se1 O2
mp-552934,41.0,14.0,Ba2 Cu1 Br1 O2
mp-556264,36.0,27.0,K1 Rb2 Cr1 F6
mp-556609,11.0,7.0,K1 Sb1 P2 S6
mp-557057,206.0,80.0,Nb1 O2
mp-558518,30.0,21.0,K1 Ni2 S2
mp-558674,99.0,30.0,K2 Na1 Fe1 F6
mp-558747,10.0,4.0,Ti1 Tl1 P1 S5
mp-559939,51.0,21.0,Ba1 P2 O6
mp-56,8.0,4.0,Ba1
mp-561079,29.0,16.0,Cd1 Bi1 S2 Br1
mp-561428,44.0,40.0,Ni1 F3
mp-5659,184.0,139.0,Ti3 Si1 C2
mp-567456,44.0,38.0,Ca1 Ge2
mp-567703,191.0,87.0,Fe3 Ni1 N1
mp-567925,318.0,114.0,Mo1 C1
mp-568172,68.0,30.0,Ca3 N2
mp-568177,52.0,40.0,Ca1 Al1 Si1 H1
mp-568293,72.0,40.0,Ca3 N2
mp-568424,67.0,29.0,Ca1 Al1 Au1
mp-569151,122.0,38.0,Mn1 Ga1 Pt1
mp-569548,16.0,4.0,Cs1 Au1 Br3
mp-569886,40.0,19.0,K1 In9 Ni2
mp-569989,228.0,117.0,Nb2 C1
mp-570091,38.0,25.0,Rb1 Co2 Se2
mp-570223,11.0,20.0,Cs1 Ge1 Br3
mp-570744,59.0,39.0,Si3 As4
mp-570775,32.0,13.0,Ba1 Au1
mp-570784,197.0,156.0,Hf2 Al3 C4
mp-570896,54.0,14.0,Tl2 Pd1
mp-570930,15.0,11.0,Bi2 Pb2 Se5
mp-571,160.0,27.0,Ti1 Ni1
mp-571053,119.0,86.0,Al5 Mo1
mp-571147,174.0,76.0,Hf1 Si2 Ni2
mp-571163,163.0,65.0,Mn1 Sb1 Rh2
mp-571203,71.0,33.0,Sr1 Co2 As2
mp-571339,57.0,34.0,Ba1 Cr2 As2
mp-574,222.0,79.0,Ta2 Co1
mp-5756,64.0,28.0,Cu3 P1 Se4
mp-579,208.0,108.0,Cr1 C1
mp-580357,146.0,47.0,Cu3 Pd1
mp-5839,100.0,63.0,Ti1 P1 O4
mp-590,134.0,46.0,Ni1 As1
mp-593,129.0,70.0,Al4 Cu9
mp-5962,33.0,20.0,Na1 Mg1 As1
mp-5986,104.0,69.0,Ba1 Ti1 O3
mp-6094,85.0,33.0,Ca2 Mg1 Si2 O7
mp-631329,133.0,58.0,K1 Mo1 Ru2
mp-631354,255.0,39.0,Re1 Os1 Ru1
mp-638765,78.0,48.0,Al2 O3
mp-643945,186.0,74.0,Ti1 Fe1 H2
mp-644500,102.0,46.0,Zn7 Mo1
mp-646507,142.0,66.0,Hf2 Ni2 Sn1
mp-6473,83.0,41.0,Ca5 P3 O12 F1
mp-66,436.0,520.0,C1
mp-669692,196.0,79.0,Nb1 Pd3
mp-672,53.0,18.0,Cd1 S1
mp-672289,166.0,91.0,Ge3 N4
mp-673245,38.0,15.0,Cu1 I1
mp-675104,21.0,10.0,Na3 Y1 Cl6
mp-675734,128.0,90.0,Li7 B18 O1
mp-6930,27.0,44.0,Si1 O2
mp-6938,173.0,72.0,Zn1 Rh1
mp-695,168.0,94.0,Ti1 Co2
mp-6963,63.0,22.0,Ba1 Sb2 Pd2
mp-6972,132.0,32.0,Y1 Cu1 O2
mp-6988,267.0,60.0,Fe1 N1
mp-7070,173.0,77.0,Mn3 Pt1 N1
mp-7086,16.0,6.0,Rb1 Fe1 Se2
mp-7142,384.0,74.0,Os1 C1
mp-7226,201.0,93.0,V3 Ni1
mp-7250,213.0,95.0,Nb6 Co7
mp-7364,93.0,35.0,Ca1 Si2 Au2
mp-7434,36.0,14.0,Na1 Cu1 Te1
mp-7443,76.0,47.0,Nb2 Cr1 Se4
mp-7472,28.0,12.0,Rb1 Au1 O2
mp-7524,129.0,76.0,Nb1 P1 Se1
mp-752467,101.0,53.0,Nb1 O2 F1
mp-753059,37.0,29.0,Ti1 O1 F1
mp-754434,214.0,68.0,Hf3 N4
mp-754478,205.0,97.0,Hf1 Zr1 O4
mp-755264,237.0,171.0,Ti1 O1
mp-755568,97.0,43.0,Ga1 Bi1 O3
mp-756297,136.0,59.0,Zn1 In2 O4
mp-758594,175.0,86.0,Li1 Fe6 P4
mp-761415,164.0,77.0,Cu1 Ni3 O4
mp-7621,4.0,10.0,K1 Tc1 O4
mp-768342,148.0,72.0,Sr1 Nb2 O4
mp-7709,96.0,31.0,Zn1 F2
mp-771359,160.0,56.0,Cu2 O3
mp-775907,128.0,63.0,Y2 O3
mp-775910,188.0,97.0,Zr1 O2
mp-776911,115.0,48.0,Mg1 O1
mp-7771,46.0,28.0,Sr1 Cd2 As2
mp-777463,37.0,19.0,Li2 Fe1 F6
mp-779689,8.0,5.0,H3 N1
mp-7812,23.0,25.0,Ge1 O2
mp-7824,30.0,16.0,K2 Re1 F6
mp-7924,42.0,11.0,Li2 Sn5
mp-7929,32.0,17.0,Rb2 Pt1 S2
mp-7939,61.0,38.0,Na1 Nb1 Se2
mp-8041,15.0,7.0,Rb2 S1
mp-8042,202.0,85.0,Zr1 Ge1 O4
mp-8085,57.0,39.0,Mg3 P2
mp-8098,170.0,74.0,In1 Ga1 O3
mp-813,88.0,69.0,Sc1 Al2
mp-8182,116.0,72.0,As3 Rh1
mp-8188,98.0,62.0,K1 Sc1 O2
mp-8191,20.0,9.0,Cs2 Pt1 F6
mp-8276,63.0,43.0,Sr1 Zn2 P2
mp-8401,64.0,36.0,Cs1 Mg1 F3
mp-850251,124.0,58.0,Na2 Ti9 O19
mp-850275,11.0,6.0,Li3 Sb1 S4
mp-850916,88.0,46.0,Li1 Co1 O1 F2
mp-8583,88.0,44.0,Ba1 P2 Rh2
mp-861658,114.0,49.0,Li1 Mn1 Pt2
mp-861873,221.0,104.0,Ta1 Tl1 O3
mp-861958,153.0,53.0,Ti2 Mn1 Be1
mp-862365,138.0,61.0,Sc2 Os1 Pd1
mp-862658,90.0,36.0,Li1 Cu3
mp-862682,100.0,52.0,Ba2 Ga2 O5
mp-862695,188.0,111.0,Al2 Co1 Ru1
mp-862790,245.0,101.0,Fe1 Si1 Tc2
mp-862870,223.0,90.0,Li1 Tc1 O3
mp-8634,280.0,131.0,Mn1
mp-864933,89.0,24.0,Mg2 Ag1 Rh1
mp-864985,224.0,80.0,Mn1 Zn1 Ir2
mp-865002,99.0,36.0,Ca1 Y1 Rh2
mp-865039,155.0,32.0,Hf1 Tc2 Sn1
mp-865160,184.0,80.0,Mg1 Ge1 Ir2
mp-865185,76.0,45.0,Mg1 Be2 As2
mp-865229,216.0,114.0,Be2 Ni1 Ir1
mp-865373,54.0,22.0,Y1 Co1
mp-865490,232.0,107.0,V2 Cr1 Fe1
mp-865502,99.0,14.0,Y1 Ag1 Hg2
mp-865517,126.0,41.0,Y1 Zn1 Rh2
mp-865585,239.0,100.0,V1 Ge1 Ru2
mp-865678,192.0,82.0,Ti1 Mn2 V1
mp-865960,338.0,161.0,Co1 Re3
mp-866024,153.0,35.0,Be2 Rh1 Au1
mp-866114,244.0,119.0,Hf1 Tc2 W1
mp-866162,63.0,14.0,Y1 Mg1 Ag2
mp-867127,79.0,25.0,Sc1 Cd1 Ag2
mp-867144,40.0,16.0,Ca1 Mg1 Hg2
mp-867193,35.0,21.0,Sr2 Bi1 Au1
mp-867207,55.0,32.0,Sr2 Hg1 Pb1
mp-867212,378.0,243.0,Tc1 Os3
mp-867507,224.0,124.0,Ta1 Ga1 Fe2
mp-8676,42.0,16.0,Tl1 Cu2 S2
mp-867788,273.0,126.0,Ta1 Ga1 Os2
mp-867840,210.0,89.0,Be1 Fe1 Rh2
mp-867850,151.0,62.0,Sc1 Mn1 Rh2
mp-87,122.0,160.0,Be1
mp-8724,28.0,15.0,K2 Te1 O3
mp-8871,47.0,22.0,Cs1 Na2 B1 O3
mp-8911,46.0,15.0,Cu1 Ag1 S1
mp-8983,102.0,40.0,Ca1 Si1 Pt1
mp-902,21.0,15.0,Ba1 Zn1
mp-9295,29.0,20.0,Ta1 Cu3 Te4
mp-9391,18.0,10.0,Ta1 Ni2 Te3
mp-9460,130.0,57.0,Zn3 N2
mp-9564,50.0,36.0,Ca1 Mg2 As2
mp-961652,143.0,69.0,Zr1 Fe1 Sb1
mp-961664,120.0,28.0,V1 Sn1 Pd1
mp-961670,125.0,11.0,Hf1 Si1 Pt1
mp-961688,122.0,15.0,V1 Ga1 Pt1
mp-961693,112.0,46.0,Zr1 In1 Au1
mp-971683,68.0,53.0,C3 N4
mp-971706,153.0,60.0,Zn1 Bi1 O3
mp-9718,15.0,6.0,Rb3 B1 As2
mp-972119,23.0,39.0,Sr1 Ca1 Tl2
mp-972925,103.0,40.0,Sc1 Zn2 Au1
mp-973156,106.0,37.0,Sc1 As1 O3
mp-973528,13.0,5.0,K3 Si1
mp-974430,371.0,206.0,Re3 Ir1
mp-974943,141.0,67.0,Hf1 Zr1 Tc2
mp-976181,13.0,12.0,Na1 B1 H4
mp-976330,146.0,35.0,Li1 Zr2 Ir1
mp-976976,139.0,43.0,Mg1 Pd5
mp-977200,32.0,5.0,Na3 C1
mp-977550,191.0,83.0,Zr1 Sc1 Os2
mp-977572,167.0,78.0,Hf2 Mn1 Rh1
mp-978261,129.0,94.0,Mn1 Be2 Co1
mp-978282,22.0,8.0,Mg3 Hg1
mp-978285,46.0,25.0,Mg3 Mn1
mp-981,65.0,32.0,Sr1 F2
mp-981312,118.0,54.0,Zr1 Cu2 Hg1
mp-981935,17.0,7.0,Li5 Mg1
mp-984357,106.0,35.0,Cs1 K1 O3
mp-984628,164.0,60.0,Ca1 B1 O3
mp-989530,99.0,46.0,Sr1 Tc1 N3
mp-989535,111.0,14.0,Cs2 Al1 In1 H6
mp-989538,28.0,9.0,Cs2 In1 Bi1 F6
mp-9947,213.0,187.0,Si1 C1
mp-996162,173.0,114.0,Nb2 Al1 C1
mp-9970,89.0,57.0,Sc1 Ge1
mp-998986,144.0,55.0,Ti3 Si1
mp-999076,185.0,57.0,Ti2 In1 Ni1
mp-999200,82.0,46.0,Si1
mp-999201,73.0,19.0,Sc2 Mn1 Si1
mp-999298,176.0,42.0,Pd3 Au1
mp-999395,173.0,54.0,Nb3 Fe1
mp-999484,29.0,22.0,Y1 Ti1
mvc-14941,38.0,27.0,Mo1 O3
mvc-15,46.0,21.0,Cr1 S2
mvc-3489,167.0,71.0,Y2 Fe2 O7
mvc-3556,147.0,62.0,Y1 Fe1 O3
mp-1001916,197.0,87.0,Hf1 N1
mp-1002206,241.0,176.0,Si1 C1
mp-1007657,202.0,86.0,Hf1 Ru3
mp-1007761,281.0,155.0,H1 W1
mp-1008278,216.0,79.0,Cr3 Ni1
mp-1008702,49.0,18.0,Ti2 In1
mp-1008866,59.0,21.0,Na1 Ag1 O1
mp-1008881,131.0,51.0,Mg1 Ni1 H1
mp-1009218,246.0,13.0,Mo1 C1
mp-1009264,154.0,55.0,Nb1 Co1
mp-1009832,225.0,81.0,Ta1 C1
mp-1013547,40.0,27.0,Ca3 P2
mp-1013555,57.0,40.0,Sr3 As1 N1
mp-10140,74.0,54.0,Sc3 Tl1 B1
mp-1014219,105.0,45.0,Hf1 Zn1
mp-1014227,149.0,100.0,Ti2 Zn1 N1
mp-1014265,173.0,88.0,Zr2 N1
mp-1014307,209.0,120.0,Zr1 C1
mp-1016831,176.0,34.0,Hg1 Ir1 O3
mp-1016872,174.0,21.0,Ca1 Ir1 O3
mp-1016884,157.0,117.0,Ca1 Ge1 O3
mp-1016932,76.0,67.0,Mn1 Zn1 O3
mp-1018029,141.0,46.0,Cu1 Pd1
mp-1018133,85.0,38.0,Li1 H1 Pd1
mp-1018164,209.0,18.0,Pt1 C1
mp-1018734,225.0,49.0,Ir1 N1
mp-1019541,83.0,56.0,Ba1 Ca3 O4
mp-1019550,191.0,144.0,Be1 Ge1 N2
mp-1022728,110.0,37.0,Cu3 O2
mp-1025045,121.0,45.0,Ti1 Ga1 Pd1
mp-1025177,37.0,22.0,Rb2 Cu1 F4
mp-1025201,24.0,6.0,Rb2 Pd1 Cl4
mp-1025223,123.0,86.0,Hf4 Al3
mp-1025799,27.0,14.0,Mo1 Se2
mp-1029251,105.0,58.0,Li1 Ru1 N1
mp-1029408,119.0,50.0,Mg2 Nb1 N3
mp-1029610,79.0,45.0,Ca3 Co1 N3
mp-1029660,87.0,41.0,Ca4 Zr1 N4
mp-103,108.0,56.0,Hf1
mp-1038961,16.0,7.0,Ca1 Mg1
mp-1057,130.0,86.0,Al3 Ni2
mp-10675,163.0,45.0,Ti3 Al1 N1
mp-10677,74.0,34.0,Ca1 P1 Au1
mp-1070,44.0,15.0,Cd1 Se1
mp-10760,59.0,41.0,Mg1 Se1
mp-11022,123.0,39.0,Sc1 Ag1 O2
mp-11038,105.0,48.0,Zr6 Al2 Fe1
mp-11227,92.0,57.0,Al12 W1
mp-11230,55.0,30.0,Y2 Al1
mp-11270,163.0,162.0,Mn1 Be2
mp-11286,35.0,19.0,Ca1 Hg1
mp-11358,147.0,115.0,Ta1 Co3
mp-11359,78.0,37.0,Ga2 Cu1
mp-11470,83.0,27.0,Hg2 Pt1
mp-11567,81.0,48.0,Sc1 Zn12
mp-11573,207.0,72.0,Ti1 Tc1
mp-11694,15.0,5.0,Cs2 Pd3 Se4
mp-11958,60.0,23.0,Ca1 Sn2 Pd1
mp-12070,102.0,26.0,Cu1 As1
mp-12109,251.0,66.0,Zr1 Re2
mp-1215,184.0,106.0,Ti2 O1
mp-12403,11.0,7.0,Li1 B1 F4
mp-126,247.0,49.0,Pt1
mp-12699,51.0,17.0,Ca3 Au4
mp-12712,145.0,29.0,Zr3 Pd4
mp-12742,130.0,39.0,Mg1 Pd3
mp-12743,27.0,23.0,Cr1 Te4 Au1
mp-13136,365.0,153.0,W1 C1
mp-13150,103.0,75.0,B1 N1
mp-13175,221.0,40.0,Pt1 N1
mp-13178,205.0,123.0,Al1 N1
mp-1346,227.0,207.0,B6 O1
mp-13545,44.0,13.0,Ba1 Ir1 F6
mp-1367,53.0,45.0,Mg2 Si1
mp-137,53.0,42.0,Ge1
mp-1373,172.0,44.0,Nb3 Ge1
mp-139,11.0,6.0,Sr1
mp-13914,152.0,94.0,Li1 Co2 Ge1
mp-13920,44.0,23.0,Ba1 Zn2 Sn2
mp-13947,22.0,10.0,Rb2 Hf1 F6
mp-13967,179.0,98.0,Nb5 Cu4 Si4
mp-14090,47.0,18.0,Tl1 Cu1 Se2
mp-14112,42.0,21.0,Pd1 F3
mp-14208,62.0,47.0,Li1 Y1 Si1
mp-14209,55.0,47.0,Li1 Y1 Ge1
mp-14628,144.0,35.0,Zn1 Sn1 O3
mp-1473,270.0,132.0,Fe7 W6
mp-14790,23.0,15.0,Ge1 Te4 As2
mp-1482,108.0,69.0,Zr2 Al3
mp-14827,82.0,64.0,Li7 Nb1 N4
mp-1491,286.0,241.0,V1 B2
mp-1501,199.0,62.0,Al3 Pt5
mp-15113,100.0,67.0,Na2 Si3 O7
mp-1542,164.0,151.0,Y1 B2
mp-1569,201.0,231.0,Be2 C1
mp-1589,197.0,72.0,Ti1 Cr2
mp-1594,177.0,44.0,Ni2 Ge1
mp-15955,172.0,112.0,Y1 B2 C2
mp-160,211.0,200.0,B1
mp-16236,27.0,13.0,K1 Ag1 Se1
mp-16238,47.0,21.0,Li2 Ag1 Sb1
mp-16245,53.0,24.0,Ca1 Sb1 Au1
mp-16293,112.0,73.0,K1 Sb1 O3
mp-16337,24.0,15.0,Ga2 Hg1 Te4
mp-16356,157.0,83.0,Ti1 Ni1 Ge1
mp-1649,180.0,40.0,Fe3 Pt1
mp-16613,172.0,72.0,Al1 Au1 O2
mp-16718,107.0,68.0,Al6 Tc1
mp-16860,60.0,28.0,Mg13 Ir3
mp-1695,120.0,62.0,Y2 C3
mp-17524,15.0,12.0,Ge1 As2
mp-1823,115.0,61.0,Ti3 Al1
mp-1848,124.0,78.0,Te2 Ru1
mp-1880,15.0,8.0,Sb1 F3
mp-18803,52.0,28.0,Na2 W1 O4
mp-18928,116.0,50.0,Mn2 Si1 O4
mp-18963,50.0,37.0,Ba2 Mn3 As2 O2
mp-19004,124.0,74.0,Sr8 Fe8 O23
mp-19033,56.0,59.0,W1 O3
mp-19080,77.0,31.0,Na2 Mn3 O7
mp-19094,233.0,119.0,V1 O2
mp-19142,96.0,32.0,Mn2 V2 O7
mp-19146,33.0,18.0,Cr1 Pb1 O4
mp-19378,140.0,45.0,Cr1 Ag1 O2
mp-19390,228.0,125.0,W1 O3
mp-19399,203.0,113.0,Cr2 O3
mp-19414,38.0,13.0,K3 Cr1 O4
mp-19443,197.0,101.0,W1 O3
mp-19784,228.0,94.0,In2 Si2 O7
mp-20059,99.0,70.0,Zr1 Mn1 Ge1
mp-203,101.0,34.0,Ni1 Te1
mp-20304,209.0,115.0,Rh1 N2
mp-2049,192.0,59.0,Zr1 Mo2
mp-20662,59.0,29.0,Sn4 Pt1
mp-2068,54.0,34.0,Rh1 F3
mp-20685,211.0,128.0,Cr3 Ge1
mp-20832,24.0,15.0,Zn1 In2 Te4
mp-20865,68.0,44.0,Y1 Cu1 Pb1
mp-2091,256.0,199.0,V3 B2
mp-20930,121.0,37.0,In1 Cu1 O2
mp-21035,97.0,76.0,Sc3 Pb1 C1
mp-21069,130.0,52.0,Y1 Si1 Ru1
mp-2116,180.0,49.0,Zr1 Mn2
mp-21199,83.0,26.0,Na3 Ge4 Pt4
mp-213,58.0,22.0,Ca1 Pd1
mp-21313,208.0,115.0,Mn3 Ga1 C1
mp-21400,131.0,40.0,Ga3 Pt2
mp-21447,197.0,98.0,Nb4 Co1 P1
mp-21609,68.0,34.0,Sr1 Cu1 N1
mp-21851,162.0,77.0,Mn1 Si1 Ir1
mp-2199,212.0,93.0,Fe3 Si1
mp-22052,66.0,28.0,Zn1 In2 S4
mp-22144,177.0,102.0,Ta2 In1 C1
mp-22304,23.0,13.0,Cd1 In2 Se4
mp-22323,151.0,60.0,In2 O3
mp-22389,89.0,55.0,Mn3 Sn1
mp-22390,166.0,70.0,Sr1 Ru1 O3
mp-22412,41.0,31.0,Ba1 Mn2 Ge2
mp-22414,31.0,29.0,Cu1 Se1 O3
mp-22461,119.0,59.0,Fe3 Sn1
mp-22514,95.0,45.0,Mn2 Sn1
mp-22700,80.0,54.0,V3 Se4
mp-22704,56.0,16.0,Y1 In1
mp-22712,95.0,25.0,Y1 Pd2 Pb1
mp-22888,21.0,10.0,Ca1 Br2
mp-22889,7.0,5.0,Zn1 Cl2
mp-22924,29.0,13.0,Na1 Bi1
mp-2294,151.0,49.0,Al3 Ir1
mp-23037,21.0,9.0,Cs1 Pb1 Cl3
mp-23353,14.0,8.0,Cu2 Hg1 I4
mp-2348,119.0,45.0,Zr2 Au1
mp-2388,54.0,21.0,Cd1 Te1
mp-2410,59.0,23.0,Sr1 Ag5
mp-24287,238.0,137.0,Cr1 H1
mp-2480,158.0,106.0,Os1 Se2
mp-2513,137.0,83.0,As2 Pt1
mp-2540,254.0,125.0,V1 Tc1
mp-2553,128.0,103.0,Hf1 Be2
mp-2592,207.0,177.0,Si2 Mo1
mp-2597,84.0,15.0,In1 Te1
mp-2667,10.0,6.0,Cs1 Au1
mp-27198,24.0,11.0,Cd1 N2 O6
mp-27315,50.0,25.0,Ca1 Ti1 F6
mp-27579,46.0,24.0,Na4 P2 O7
mp-27636,7.0,4.0,Cs2 Sn1 I6
mp-27677,47.0,19.0,K1 Cu4 S3
mp-2772,113.0,87.0,Zr1 Al2
mp-27768,339.0,203.0,Co1 B3 W3
mp-27882,8.0,5.0,Cs2 Ge1 Cl6
mp-28282,17.0,8.0,Rb1 Ti1 Cl3
mp-28339,95.0,45.0,Ca1 P1 Pt1
mp-28376,28.0,12.0,Cu1 Au1 F5
mp-29025,27.0,16.0,Li5 Br2 N1
mp-29151,37.0,27.0,Li5 N1 Cl2
mp-29209,32.0,20.0,Ba1 Mg2 Bi2
mp-29529,36.0,12.0,Na1 Sn1 P1
mp-2961,72.0,34.0,Mg1 Si1 P2
mp-29633,121.0,26.0,Li1 Ge1 Pd2
mp-29826,73.0,24.0,Zn1 C1 N2
mp-29873,21.0,7.0,Rb2 Cd1 Cl4
mp-30,145.0,51.0,Cu1
mp-30040,33.0,23.0,Ba1 Cd1 Sb2
mp-30209,16.0,6.0,Li1 B1 H4
mp-30227,10.0,4.0,Rb2 W1 Cl6
mp-30247,46.0,34.0,Mg1 H2 O2
mp-30365,148.0,41.0,Be1 Au1
mp-30371,73.0,22.0,Cd5 Au3
mp-30395,100.0,23.0,Sc1 In1 Au2
mp-30403,58.0,41.0,Li2 Pb1 Au1
mp-30441,140.0,152.0,Be17 Nb2
mp-30530,53.0,7.0,Tl1 Cl1 O4
mp-30683,100.0,64.0,Zr1 Ga2
mp-30764,136.0,70.0,Li1 Pt2
mp-30784,67.0,33.0,Mg2 Zn11
mp-30858,228.0,103.0,Zr1 Pt3
mp-30883,125.0,56.0,V4 Zn5
mp-31011,106.0,63.0,Y2 Si2 Rh1
mp-31138,151.0,53.0,Mn1 Pd3
mp-31212,47.0,25.0,K2 Mg1 F4
mp-313,113.0,40.0,Y1 C2
mp-31324,24.0,25.0,Li2 In1
mp-31456,147.0,48.0,Hf1 Sb1 Ru1
mp-31460,156.0,58.0,Nb1 Co1 Sb1
mp-31516,23.0,9.0,Co1 Re2 O8
mp-3158,81.0,28.0,Li2 Sb1 Pt1
mp-3201,67.0,26.0,Li2 Ga1 Pd1
mp-32548,138.0,45.0,Bi1 O2
mp-3307,46.0,19.0,Ba1 S1 O4
mp-3372,25.0,13.0,Rb2 S1 O4
mp-33880,33.0,15.0,Sr1 Ga2 Te4
mp-3534,23.0,13.0,Ge2 Sb2 Te5
mp-3539,192.0,32.0,Nb1 Ga1 Ni2
mp-35417,99.0,92.0,Li3 Ta1 O4
mp-3595,66.0,42.0,Zn1 Si1 As2
mp-36508,3.0,13.0,Sn1 Hg1 F6
mp-36800,244.0,175.0,Mg1 Ta1 N2
mp-37614,203.0,109.0,Al2 Ni1 O4
mp-3779,13.0,9.0,Cr1 Si1 Te3
mp-3833,64.0,33.0,Mg1 Al2 Si2
mp-38970,22.0,15.0,Ga2 Te3
mp-3934,79.0,36.0,Cu3 P1 S4
mp-395,103.0,83.0,Zr1 Al3
mp-3953,76.0,32.0,Ca1 C1 O3
mp-4026,49.0,36.0,K1 Cr1 S2
mp-4081,31.0,22.0,Ta1 Cu3 Se4
mp-4091,273.0,141.0,Ni2 Mo3 N1
mp-4117,79.0,50.0,Li2 Si2 O5
mp-4233,30.0,17.0,K1 Mn1 Sb1
mp-4248,167.0,95.0,Y1 Co1 C2
mp-4391,200.0,109.0,Mg1 Si1 O3
mp-4481,90.0,49.0,Ca2 Si1 O4
mp-4653,175.0,103.0,Y1 Si2 Ir2
mp-4661,141.0,60.0,Sc1 O1 F1
mp-4666,75.0,39.0,Cd1 Si1 P2
mp-4673,155.0,86.0,Sr1 Hf1 O3
mp-4756,40.0,23.0,Zn1 Sn1 Sb2
mp-4864,40.0,29.0,Ca1 Mg1 Sn1
mp-4997,119.0,77.0,Zr1 Ge1 S1
mp-5042,87.0,49.0,Y1 Ti1 Ge1
mp-504708,15.0,6.0,Cs1 Co1 Cl3
mp-505297,168.0,66.0,Nb1 Sb1 Ru1
mp-510430,23.0,17.0,Li13 In3
mp-5157,101.0,79.0,Ca1 P2 Ru2
mp-5259,42.0,29.0,Rb1 Al1 F4
mp-5339,18.0,8.0,Cs1 Na1 Te1
mp-541837,12.0,8.0,Bi2 Se3
mp-55,48.0,13.0,Sn1
mp-551,42.0,32.0,Ba1 Al2
