material_id,MagpieData minimum Number,MagpieData avg_dev Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData range AtomicWeight,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,std_dev oxidation state,elasticity.G_VRH predicted
mp-30315,5.0,6.612244897959184,7.0,82.0,75.0,48.42857142857143,35.51020408163265,29.267000000000003,2348.0,2284.95,840.3071428571428,666.2204081632653,9.142857142857142,2.857142857142857,105.0,117.85714285714286,49.83673469387755,71.0,2.04,2.0228571428571427,0.0,0.0,0.0,5.0,3.0,3.4285714285714284,1.346938775510204,2.0,0.0,0.0,2.0,1.7142857142857142,0.0,37.77,23.541249999999998,12.196071428571429,14.76875,2.9764285714285714,203.28571428571428,3.3466401061363023,44.21872632900235
mp-865998,31.0,16.625,45.0,74.0,29.0,59.75,7.375,122.49400000000001,2739.0,2436.09,2071.7275,884.40875,8.75,5.5,53.0,144.75,15.125,141.0,0.9000000000000001,1.8775000000000002,10.0,6.5,2.25,23.0,10.0,19.25,3.75,1.25,3.5,3.0,4.75,1.75,3.0,22.2,17.369375,3.159375,14.21,0.0,177.0,0.0,90.13632633956391
mp-5305,16.0,6.666666666666667,64.0,88.0,24.0,78.66666666666667,9.777777777777777,42.8566,1357.77,969.41,945.3766666666667,371.34444444444443,14.0,3.6666666666666665,27.0,118.66666666666667,9.111111111111109,105.0,0.6800000000000002,2.22,10.0,6.666666666666667,4.444444444444444,15.0,9.0,10.666666666666666,3.111111111111111,1.6666666666666667,0.0,1.0,2.0,0.6666666666666666,1.0,25.786875,19.677291666666665,5.738194444444445,11.07,0.734,153.66666666666666,2.6457513110645907,17.39647021502748
mp-1024955,28.0,12.0,17.0,85.0,68.0,54.333333333333336,24.888888888888886,82.21424999999999,1728.0,824.22,1278.5933333333332,299.6044444444444,9.333333333333334,5.0,79.0,155.33333333333334,31.777777777777782,124.0,0.9199999999999999,1.6966666666666665,10.0,6.0,4.0,15.0,10.0,10.0,3.3333333333333335,1.0,0.6666666666666666,2.0,5.333333333333333,3.7777777777777772,2.0,35.675,25.851666666666663,10.354444444444445,10.32,0.0,195.0,0.0,48.35070330598626
mp-21242,3.0,32.44444444444445,1.0,81.0,80.0,40.333333333333336,27.111111111111114,200.259,1092.0,638.31,715.4333333333334,251.04444444444445,6.0,4.666666666666667,59.0,153.66666666666666,22.222222222222218,128.0,1.35,1.5233333333333334,10.0,3.3333333333333335,4.444444444444444,28.0,27.0,15.0,9.333333333333334,1.3333333333333333,0.0,0.0,1.6666666666666667,1.5555555555555554,0.0,34.12,26.274444444433332,6.454074074088889,16.5933333333,0.0,226.33333333333334,0.0,25.709181912922784
mp-8605,38.0,14.888888888888888,8.0,85.0,77.0,52.0,29.333333333333332,107.464,2041.4,1137.6200000000001,1331.7266666666667,473.1155555555556,9.0,5.333333333333333,59.0,156.66666666666666,25.555555555555554,136.0,1.3299999999999998,1.7599999999999998,10.0,6.333333333333333,4.222222222222222,24.0,22.0,13.666666666666666,7.777777777777779,1.0,0.3333333333333333,0.0,1.6666666666666667,1.111111111111111,0.0,54.23,33.60333333333333,13.75111111111111,15.02,0.0,205.33333333333334,0.0,22.730341906233743
mp-1525,52.0,3.0,15.0,90.0,75.0,52.5,37.5,12.51600000000002,1071.0,348.34000000000003,896.8299999999999,174.17000000000002,9.5,5.5,66.0,171.0,33.0,138.0,0.98,1.61,10.0,5.5,4.5,16.0,12.0,10.0,6.0,1.0,4.5,2.0,12.0,10.0,2.0,37.24,36.001666666649996,1.2383333333500026,34.7633333333,0.232,173.0,0.0,20.0
mp-978953,38.0,17.125,8.0,76.0,68.0,43.5,32.5,139.38,1323.0,746.0,881.75,304.75,7.75,6.0,70.0,175.0,30.0,145.0,0.6700000000000002,1.3225,10.0,5.25,4.75,27.0,25.0,14.75,12.25,2.5,2.25,0.0,4.75,2.375,5.0,54.23,38.140625,11.230625,26.91,0.0,209.5,0.0,16.56204650570666
mp-22957,9.0,11.111111111111109,8.0,94.0,86.0,65.0,38.0,68.6215968,1050.0,996.5,425.0333333333333,416.64444444444445,12.0,3.3333333333333335,138.0,118.0,51.333333333333336,57.0,3.0300000000000002,2.6966666666666668,0.0,0.0,0.0,7.0,5.0,5.333333333333333,2.2222222222222223,0.6666666666666666,0.0,0.0,0.6666666666666666,0.4444444444444445,0.0,54.23,29.478333333333328,16.50111111111111,9.7075,1.4876666666666667,101.33333333333333,1.7320508075688772,24.21098210315539
mp-1754,80.0,5.333333333333333,20.0,71.0,51.0,54.0,22.666666666666668,37.43890999999999,1408.0,1173.68,625.5466666666666,521.6355555555556,9.0,6.333333333333333,64.0,153.33333333333334,28.444444444444446,132.0,0.6200000000000001,1.7933333333333332,10.0,7.0,4.0,26.0,20.0,19.333333333333332,8.88888888888889,0.0,3.0,0.0,6.666666666666667,8.888888888888888,0.0,25.2375862069,23.50005747126667,2.3167049808444453,25.2375862069,0.0,131.66666666666666,0.0,22.80111039009714
mp-570923,39.0,16.0,12.0,54.0,42.0,40.0,18.666666666666668,97.30114999999999,3459.0,1660.0,2905.6666666666665,737.7777777777778,5.666666666666667,5.666666666666667,39.0,164.0,17.333333333333332,151.0,0.6799999999999999,1.6733333333333331,5.0,3.6666666666666665,1.777777777777778,21.0,18.0,15.0,8.0,0.0,6.333333333333333,5.0,6.333333333333333,1.7777777777777777,5.0,32.365,20.558333333333334,7.871111111111112,14.655,0.0,194.0,0.0,59.898762401007
mp-7977,8.0,25.25,5.0,87.0,82.0,50.5,36.5,134.3606,1345.0,1290.2,439.04749999999996,452.97625,9.0,4.0,178.0,143.5,77.5,66.0,2.65,2.21,0.0,0.0,0.0,8.0,7.0,5.25,2.125,1.0,0.0,1.0,3.25,2.375,2.0,115.765,41.80125,36.981875,9.105,0.0,104.75,2.6832815729997477,36.53504297903349
mp-999295,7.0,26.0,17.0,82.0,65.0,49.5,32.5,126.90095,1204.0,1140.95,633.525,570.475,9.0,4.0,132.0,137.0,66.0,71.0,1.9100000000000001,2.085,0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.5,0.0,3.0,7.0,4.0,3.0,35.675,25.221874999999997,10.453124999999998,14.76875,3.2185,194.0,4.242640687119285,57.0
mp-1385,30.0,12.444444444444445,15.0,69.0,54.0,51.0,24.0,74.73600000000002,1071.0,378.32000000000005,818.7866666666665,168.14222222222222,9.0,4.666666666666667,82.0,149.33333333333334,36.44444444444445,122.0,0.5299999999999998,1.4733333333333334,10.0,7.0,4.0,12.0,8.0,9.333333333333334,3.5555555555555554,0.0,3.0,0.0,7.333333333333333,9.777777777777779,0.0,37.24,21.72,10.346666666666666,13.96,0.0,194.0,0.0,28.48713127320892
mp-752401,8.0,15.0,4.0,87.0,83.0,52.166666666666664,34.833333333333336,75.22460000000001,2128.0,2073.2,486.22,547.2600000000001,9.0,3.5,154.0,135.5,69.5,66.0,2.62,2.215,2.0,0.3333333333333333,0.5555555555555556,6.0,5.0,4.0,2.0,1.0,1.3333333333333333,1.0,2.6666666666666665,1.777777777777778,2.0,90.7225,38.659166666666664,34.708888888888886,9.105,0.0,114.66666666666667,2.860387767736777,51.258845644268035
mp-972536,47.0,9.0,23.0,76.0,53.0,46.75,23.75,96.51509999999999,1345.0,768.0,1125.4825,274.24125,7.5,5.75,53.0,171.5,26.5,198.0,0.76,1.4725,10.0,5.0,5.0,27.0,19.0,13.5,6.75,1.25,0.0,1.0,5.5,2.5,8.0,33.23,27.424999999999997,5.804999999999999,33.23,0.0,187.75,0.0,21.484529880292417
mp-581786,29.0,7.875,64.0,80.0,16.0,68.0,6.0,55.163999999999994,1357.77,852.69,1144.5975,319.75874999999996,11.75,4.25,7.0,133.75,2.625,132.0,0.06000000000000005,1.9149999999999998,10.0,10.0,0.0,14.0,3.0,11.75,1.125,1.0,0.0,1.0,1.75,1.125,1.0,33.285,16.62375,8.330625,11.07,0.0,204.0,0.0,1.0
mp-755342,8.0,20.639999999999997,41.0,87.0,46.0,75.2,14.16,158.9674,1936.0,1881.2,480.662,582.1351999999999,12.8,3.2,121.0,101.4,42.480000000000004,66.0,2.17,2.68,10.0,2.2,3.12,17.0,11.0,9.6,4.32,2.2,1.8,2.0,4.0,2.4,2.0,28.865,15.007499999999999,7.083,9.105,0.0,58.8,3.2732683535398857,65.42317473006771
mp-685148,8.0,28.320000000000004,33.0,87.0,54.0,65.4,25.919999999999998,148.93092,1747.0,1692.2,731.6800000000001,812.2560000000001,10.8,3.6,126.0,116.4,60.48,66.0,2.21,2.556,0.0,0.0,0.0,13.0,7.0,8.8,3.3600000000000003,1.2,0.0,2.0,2.4,0.48,2.0,30.7333333333,17.75633333332,10.381599999984,9.105,0.0,84.8,3.5355339059327378,65.0
mp-990448,6.0,0.0,77.0,77.0,0.0,77.0,0.0,0.0,3823.0,0.0,3823.0,0.0,14.0,2.0,0.0,76.0,0.0,76.0,0.0,2.55,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,5.64,5.64,0.0,5.64,4.496,194.0,0.0,118.5
mp-775001,8.0,7.0,46.0,87.0,41.0,74.08333333333333,17.222222222222225,39.8456,2183.0,2128.2,733.1999999999999,904.5333333333334,12.583333333333334,2.6666666666666665,87.0,93.25,36.333333333333336,66.0,1.81,2.8533333333333335,6.0,1.25,1.6666666666666667,8.0,3.0,5.916666666666667,0.4583333333333332,1.3333333333333333,2.0833333333333335,2.0,3.4166666666666665,1.8888888888888886,2.0,13.01,10.216666666666667,1.4822222222222219,9.105,0.0,84.33333333333333,4.026936331284146,55.0
mp-30657,22.0,2.625,43.0,74.0,31.0,59.75,8.375,21.856,1941.0,1638.09,1424.9775,561.03375,9.25,4.0,38.0,132.5,13.75,124.0,0.3699999999999999,1.7925,10.0,7.0,2.5,13.0,9.0,9.25,2.625,1.25,3.0,2.0,4.25,2.25,2.0,18.8575,14.046875,3.7268750000000006,10.32,0.0,177.0,0.0,43.555361863799845
mp-1025236,21.0,4.571428571428571,11.0,74.0,63.0,56.142857142857146,20.408163265306122,24.767088,1941.0,1638.09,986.8057142857143,781.5951020408164,9.0,4.0,48.0,139.71428571428572,20.244897959183675,122.0,0.44999999999999996,1.6685714285714286,10.0,6.428571428571429,4.081632653061225,13.0,10.0,9.0,4.571428571428571,2.857142857142857,3.5714285714285716,5.0,6.428571428571429,1.6326530612244898,5.0,22.235,18.720714285714287,1.160408163265306,18.8575,0.0,119.71428571428571,0.0,58.25904822889568
mp-20841,8.0,22.38,7.0,87.0,80.0,60.7,31.560000000000002,176.2176,2739.0,2684.2,618.28,676.176,11.1,3.4,149.0,114.3,57.959999999999994,66.0,2.55,2.5620000000000003,7.0,0.7,1.2599999999999998,23.0,21.0,6.5,3.3,1.2,0.3,0.0,1.5,0.9,2.0,63.59,23.379,18.962600000000002,9.105,0.0,98.0,0.0,51.97776831292762
mp-571222,35.0,10.0,5.0,95.0,90.0,50.0,45.0,53.001451900000006,301.59,35.789999999999964,283.695,17.894999999999982,9.0,5.0,124.0,182.0,62.0,120.0,2.17,1.875,10.0,5.0,5.0,17.0,16.0,9.0,8.0,0.5,0.0,1.0,1.0,0.0,1.0,115.765,72.6225,43.1425,29.48,0.7285,146.5,1.4142135623730951,4.863420206163287
mp-567354,17.0,1.875,43.0,94.0,51.0,81.25,19.125,12.413999999999994,1941.0,1769.4,613.95,663.5250000000001,13.75,3.25,58.0,116.5,21.75,102.0,1.62,2.755,2.0,0.5,0.75,7.0,3.0,6.25,1.125,0.75,2.0,1.0,2.75,2.625,1.0,24.4975,22.545624999999998,2.9278125,24.4975,1.8697499999999998,96.5,2.8284271247461903,3.0
mp-995,63.0,6.222222222222224,25.0,60.0,35.0,48.333333333333336,15.555555555555555,40.253000000000014,2739.0,1644.0,2191.0,730.6666666666666,7.0,6.0,57.0,160.0,25.333333333333332,141.0,1.0150000000000001,1.861666666666667,7.0,4.666666666666667,3.1111111111111107,23.0,14.0,18.333333333333332,6.222222222222222,0.0,2.0,3.0,4.333333333333333,1.7777777777777777,3.0,36.46,21.626666666666665,9.888888888888888,14.21,0.0,226.33333333333334,0.0,49.51662962755098
mp-998965,22.0,9.125,43.0,75.0,32.0,57.0,9.0,66.951,1941.0,1511.25,1498.1875,534.21875,8.25,4.25,28.0,141.5,9.5,132.0,0.29000000000000004,1.745,10.0,6.0,2.0,13.0,9.0,8.25,2.375,1.25,4.0,4.0,5.25,1.375,4.0,24.26,15.602500000000001,4.8725000000000005,10.73,0.0,197.75,0.0,98.55138653428308
mp-10076,28.0,16.661157024793386,45.0,79.0,34.0,63.18181818181818,11.504132231404958,119.79660000000001,2506.0,1294.6,1752.3272727272727,411.094214876033,9.818181818181818,4.545454545454546,55.0,136.45454545454547,21.024793388429757,120.0,0.7099999999999997,1.7799999999999998,10.0,7.090909090909091,2.7768595041322315,18.0,8.0,13.636363636363637,2.644628099173554,1.4545454545454546,2.909090909090909,2.0,4.363636363636363,1.9834710743801651,2.0,23.005,18.172727272727272,5.711074380165289,10.32,0.13927272727272727,216.54545454545453,0.0,37.747438785404164
mp-1008872,25.0,11.777777777777779,52.0,90.0,38.0,65.66666666666667,16.222222222222225,72.66195499999999,1811.0,1088.3400000000001,1350.8866666666665,418.8177777777778,10.333333333333334,4.333333333333333,7.0,136.33333333333334,2.8888888888888857,132.0,0.55,1.8266666666666669,10.0,7.0,2.0,16.0,9.0,10.333333333333334,3.777777777777778,0.6666666666666666,3.0,2.0,3.6666666666666665,1.1111111111111112,2.0,34.7633333333,18.6603065134,10.735351213266663,10.4875862069,0.15466666666666667,199.33333333333334,0.0,63.85987524590319
mp-1069,14.0,25.777777777777782,45.0,78.0,33.0,67.0,14.666666666666666,150.4045,2506.0,819.0,1960.0,364.0,10.666666666666666,4.0,64.0,132.33333333333334,28.444444444444446,111.0,0.5999999999999999,1.7,2.0,0.6666666666666666,0.888888888888889,18.0,14.0,8.666666666666666,6.222222222222221,2.6666666666666665,2.6666666666666665,4.0,5.333333333333333,1.7777777777777777,4.0,22.2,21.026666666666667,0.7822222222222214,20.44,0.5153333333333333,216.0,0.0,120.04116615011809
mp-8654,14.0,16.666666666666668,17.0,78.0,61.0,50.333333333333336,22.222222222222218,112.82215,2607.0,1403.0,1832.6666666666667,516.2222222222223,8.333333333333334,4.666666666666667,92.0,153.33333333333334,33.111111111111114,111.0,1.0700000000000003,1.7433333333333334,7.0,2.3333333333333335,3.1111111111111107,8.0,4.0,5.666666666666667,1.5555555555555556,1.3333333333333333,1.0,4.0,6.333333333333333,3.1111111111111107,4.0,35.675,23.208333333333332,8.31111111111111,13.51,0.25766666666666665,205.0,0.0,57.89065489405305
mp-864668,50.0,12.0,19.0,80.0,61.0,57.75,19.375,78.256569,1337.33,832.25,1118.435,306.6775,9.75,5.75,65.0,153.0,24.0,136.0,1.4000000000000001,2.045,10.0,7.5,3.75,25.0,19.0,17.5,7.5,1.0,0.0,1.0,4.0,3.0,1.0,34.81,25.37375,8.67375,16.7,0.0,196.25,0.0,17.66072052275698
mp-4895,33.0,22.0,20.0,90.0,70.0,64.66666666666667,29.777777777777775,163.10730999999998,1408.0,685.34,1073.5533333333333,233.9288888888889,11.333333333333334,5.333333333333333,77.0,151.0,30.0,119.0,0.8000000000000003,1.8866666666666667,10.0,7.0,4.0,16.0,10.0,12.333333333333334,4.222222222222222,1.6666666666666667,3.0,2.0,8.333333333333334,7.777777777777779,2.0,34.7633333333,25.654444444433334,6.072592592577777,20.025,0.15466666666666667,127.0,4.358898943540674,33.0
mp-2229,8.0,11.0,69.0,87.0,18.0,78.0,9.0,49.380599999999994,692.68,637.88,373.73999999999995,318.93999999999994,14.0,3.0,56.0,94.0,28.0,66.0,1.79,2.545,10.0,5.0,5.0,12.0,6.0,9.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,13.96,11.5325,2.4275,9.105,0.0,103.0,2.8284271247461903,30.666666666666668
mp-10470,14.0,12.888888888888888,47.0,78.0,31.0,61.333333333333336,11.111111111111112,74.82000000000001,2750.0,1063.0,2224.6666666666665,358.4444444444445,9.333333333333334,4.333333333333333,53.0,139.0,18.666666666666668,111.0,0.6799999999999997,1.9266666666666665,8.0,4.0,2.6666666666666665,9.0,5.0,6.0,2.0,1.3333333333333333,2.6666666666666665,3.0,4.666666666666667,1.5555555555555556,3.0,20.44,17.42,2.5199999999999996,13.64,0.25766666666666665,227.0,0.0,100.04820280684925
mp-10697,32.0,5.279999999999999,8.0,79.0,71.0,56.8,19.520000000000003,30.265500000000003,2237.0,1187.0,1589.3600000000001,518.112,9.6,4.6,75.0,143.8,20.480000000000008,120.0,1.3299999999999998,1.906,10.0,7.2,2.88,14.0,12.0,9.6,3.5199999999999996,1.6,0.8,0.0,2.8,1.12,3.0,54.23,25.503999999999998,11.490399999999998,13.64,0.1532,225.0,0.0,49.77531708346512
mp-996940,7.0,20.560000000000002,43.0,82.0,39.0,68.6,16.080000000000002,172.2003,3459.0,3395.95,1117.83,1265.736,11.2,3.2,89.0,104.8,40.56,71.0,1.5,2.512,5.0,1.4,1.6799999999999997,21.0,17.0,8.0,5.2,1.8,2.6,3.0,4.4,1.6800000000000002,3.0,16.69,15.13025,0.6239000000000001,14.76875,3.8622,194.0,4.928053803045811,164.34722049476417
mp-1138,3.0,3.0,1.0,93.0,92.0,47.0,46.0,12.0574032,453.69,400.19,253.595,200.095,9.0,2.0,71.0,92.5,35.5,57.0,3.0,2.48,0.0,0.0,0.0,7.0,6.0,4.0,3.0,0.5,0.0,1.0,1.0,0.0,1.0,16.5933333333,13.150416666649999,3.4429166666499995,9.7075,0.985,122.0,1.4142135623730951,21.706309595357585
mp-776651,8.0,8.875,52.0,87.0,35.0,70.625,16.375,42.693999999999996,1728.0,1673.2,813.025,758.225,11.875,3.0,73.0,100.625,34.625,66.0,1.89,2.54,8.0,2.875,2.875,10.0,4.0,6.875,0.875,1.0,2.125,2.0,3.125,1.40625,2.0,10.4875862069,9.7753448275875,0.6703448275874997,9.105,0.0,115.5,2.5955427380922007,162.5269328105702
mp-15701,7.0,3.0,68.0,82.0,14.0,77.5,4.75,14.0788,1687.0,1623.95,684.025,620.975,11.5,2.5,70.0,98.5,27.5,71.0,1.73,2.3225,0.0,0.0,0.0,5.0,3.0,4.0,1.0,2.5,0.0,0.0,2.5,1.25,3.0,22.89,18.216875,3.448125,14.76875,3.41175,202.25,3.898717737923586,104.0
mp-971920,12.0,21.375,37.0,68.0,31.0,60.25,11.625,144.62921,1818.0,895.0,1146.75,335.625,2.25,3.75,49.0,153.25,18.375,141.0,0.06000000000000005,1.295,0.0,0.0,0.0,15.0,13.0,5.25,4.875,0.0,0.0,0.0,0.25,0.375,0.0,29.78,24.6125,2.58375,22.89,0.0,194.0,0.0,23.936098453053706
mp-582034,6.0,4.0,77.0,78.0,1.0,77.5,0.5,16.0748,3823.0,2136.0,2755.0,1068.0,14.0,2.5,35.0,93.5,17.5,76.0,0.6499999999999999,2.2249999999999996,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,20.44,13.040000000000001,7.4,5.64,2.6345,210.5,5.656854249492381,187.0
mp-1009813,14.0,18.0,78.0,80.0,2.0,79.0,1.0,90.6245,1687.0,1181.92,1096.04,590.96,14.0,4.0,28.0,125.0,14.0,111.0,0.06000000000000005,1.93,10.0,5.0,5.0,14.0,10.0,9.0,5.0,4.0,0.0,4.0,4.0,0.0,4.0,33.285,26.862499999999997,6.422499999999998,20.44,0.3865,184.0,5.656854249492381,20.946814495344615
mp-861910,21.0,22.125,11.0,71.0,60.0,26.0,22.5,155.63408800000002,1814.0,1579.68,1419.08,592.3800000000001,5.25,4.5,38.0,160.5,14.25,170.0,0.6399999999999999,1.52,10.0,3.25,3.375,26.0,23.0,8.75,8.625,0.0,6.75,0.0,6.75,3.375,9.0,25.2375862069,22.985646551725,1.1259698275875012,22.235,0.0,187.0,0.0,31.38575803814226
mp-814,34.0,16.0,31.0,89.0,58.0,60.0,29.0,83.54,1685.0,1191.0,1089.5,595.5,9.5,5.0,72.0,156.0,36.0,120.0,1.3299999999999998,1.8849999999999998,10.0,5.0,5.0,16.0,4.0,14.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,31.24,28.58,2.6599999999999984,25.92,0.3995,104.0,0.0,6.0
mp-19816,49.0,5.777777777777779,23.0,75.0,52.0,40.333333333333336,23.111111111111114,35.542000000000016,1345.0,915.25,1039.9166666666667,406.77777777777777,6.333333333333333,5.666666666666667,56.0,179.33333333333334,24.888888888888886,198.0,0.6100000000000001,1.3733333333333333,10.0,3.3333333333333335,4.444444444444444,13.0,5.0,9.666666666666666,2.222222222222222,1.6666666666666667,0.0,5.0,7.0,1.3333333333333333,8.0,33.23,30.24,3.9866666666666646,33.23,0.0,157.0,0.0,21.120513609368817
mp-1285,8.0,31.111111111111114,63.0,87.0,24.0,79.0,10.666666666666666,179.0846,2041.4,1986.6000000000001,717.0,882.9333333333334,14.0,3.3333333333333335,70.0,89.33333333333333,31.11111111111111,66.0,1.1600000000000001,3.0533333333333332,9.0,3.0,4.0,24.0,18.0,12.0,8.0,1.3333333333333333,0.3333333333333333,2.0,2.0,0.0,2.0,15.02,11.076666666666668,2.628888888888889,9.105,0.0,83.0,4.242640687119285,25.0
mp-561490,8.0,14.222222222222223,62.0,89.0,27.0,83.16666666666667,7.055555555555553,90.42060000000001,1828.05,1773.25,423.5416666666667,491.65555555555557,15.0,2.8333333333333335,73.0,87.16666666666667,28.222222222222225,66.0,1.2399999999999998,3.0849999999999995,10.0,3.3333333333333335,4.444444444444444,16.0,10.0,8.333333333333334,3.111111111111111,1.6666666666666667,0.0,0.0,1.6666666666666667,0.5555555555555555,2.0,25.92,12.791666666666666,4.915555555555556,9.105,0.13316666666666668,47.833333333333336,4.0,41.45101859928421
mp-865297,47.0,9.5,33.0,75.0,42.0,51.5,18.5,57.06211999999999,1747.0,1317.25,1289.67,457.33,7.5,5.5,50.0,167.75,24.25,192.0,0.7,1.5425,10.0,5.0,5.0,13.0,2.0,12.5,0.75,1.25,0.0,1.0,3.0,1.0,3.0,30.7333333333,25.51416666665,5.21916666665,30.7333333333,0.0,188.0,0.0,22.95848112627228
mp-29736,13.0,10.0,12.0,79.0,67.0,54.666666666666664,28.444444444444446,61.9243114,1799.0,865.53,1314.6233333333334,322.91777777777776,10.0,4.0,70.0,143.66666666666666,30.888888888888886,120.0,0.7899999999999998,1.6133333333333333,10.0,3.6666666666666665,4.222222222222222,14.0,11.0,6.666666666666667,4.888888888888889,3.0,3.0,4.0,6.0,2.0,4.0,32.365,23.95,5.61,16.48,0.12766666666666668,214.66666666666666,0.0,38.7606706656331
mp-10192,15.0,28.0,41.0,83.0,42.0,62.0,21.0,143.993038,1936.0,1618.7,1126.65,809.35,9.0,4.5,80.0,147.0,40.0,107.0,0.9199999999999999,1.73,1.0,0.5,0.5,17.0,12.0,11.0,6.0,1.5,4.5,3.0,6.0,3.0,3.0,28.865,25.7176190476,3.147380952399999,22.5702380952,0.8125,98.0,4.242640687119285,74.38755121905612
mp-1018150,41.0,4.888888888888888,47.0,90.0,43.0,75.66666666666667,19.11111111111111,34.693619999999996,2750.0,2027.3400000000001,1398.4399999999998,901.04,12.333333333333334,5.0,26.0,146.66666666666666,11.555555555555552,138.0,0.5,1.9333333333333336,10.0,8.0,2.6666666666666665,16.0,11.0,12.333333333333334,4.888888888888888,1.3333333333333333,2.0,2.0,3.6666666666666665,2.222222222222222,2.0,34.7633333333,29.235555555533335,7.370370370355553,34.7633333333,0.30933333333333335,177.66666666666666,4.242640687119285,19.0
mp-7748,8.0,2.0,2.0,87.0,85.0,62.25,30.125,10.9821386,933.47,878.6700000000001,353.485,298.685,11.5,2.5,100.0,104.75,38.75,66.0,2.51,2.355,0.0,0.0,0.0,6.0,5.0,4.0,2.0,2.25,0.0,1.0,2.5,1.25,2.0,29.2433333333,15.983333333325001,6.878333333325,9.105,0.0,119.5,2.6832815729997477,45.0
mp-867850,21.0,11.0,11.0,59.0,48.0,45.25,17.125,57.949588000000006,2237.0,718.0,1951.75,285.25,7.0,4.5,31.0,148.25,10.875,142.0,0.9199999999999997,1.8675,8.0,5.5,2.5,9.0,6.0,7.0,2.0,0.0,4.5,3.0,5.0,2.0,3.0,22.235,15.000646551725,3.6171767241374995,13.64,0.0,215.25,0.0,90.22136181288072
mp-7954,8.0,24.96,19.0,87.0,68.0,59.8,32.64,128.24259999999998,1294.0,1239.2,550.48,594.816,10.8,3.6,135.0,120.0,64.8,66.0,2.3,2.52,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.2,0.0,2.0,5.2,3.8400000000000007,2.0,34.81,19.387,12.338400000000002,9.105,0.0,84.8,3.5355339059327378,48.5
mp-25469,13.0,1.5,73.0,94.0,21.0,88.75,7.875,8.471461400000003,933.47,761.87,362.0675,285.70125,16.0,3.0,19.0,106.75,7.125,102.0,1.55,2.7725,0.0,0.0,0.0,7.0,4.0,6.0,1.5,2.0,0.0,1.0,2.0,1.5,1.0,24.4975,22.493125,3.0065624999999994,24.4975,1.8697499999999998,104.25,2.8284271247461903,9.915716266527852
mp-9927,9.0,7.78125,59.0,93.0,34.0,85.625,11.0625,83.9070968,2237.0,2183.5,435.125,572.4375,14.125,2.5,85.0,78.125,31.6875,57.0,2.67,3.43375,8.0,1.0,1.75,9.0,7.0,6.625,1.15625,0.75,0.25,0.0,1.125,0.46875,1.0,22.89,11.846875,3.209062500000001,9.7075,1.4775,63.625,2.8284271247461903,18.139738978806722
